0.005416 	 -0.003833 	 -0.005226
0.024857 	 0.040064 	 0.032893
-0.010521 	 0.010070 	 -0.025746
0.035411 	 -0.020117 	 -0.005780
0.000022 	 0.016298 	 0.011058
-0.050929 	 -0.041437 	 0.010782
0.015022 	 0.032061 	 0.012181
-0.015917 	 0.004173 	 0.045845
0.010487 	 0.020235 	 0.014586
-0.021306 	 -0.016509 	 -0.013639
0.057430 	 0.016652 	 0.002631
0.030914 	 -0.042350 	 -0.000426
0.010242 	 -0.022830 	 0.004846
0.014389 	 -0.009021 	 0.011300
-0.040134 	 -0.009612 	 -0.002474
-0.000373 	 0.001471 	 -0.014511
0.038503 	 0.034961 	 -0.012183
-0.022843 	 -0.029083 	 0.007891
0.054054 	 -0.000341 	 -0.018286
-0.010086 	 0.002628 	 -0.057383
-0.021332 	 0.023075 	 0.014323
0.010109 	 0.023934 	 -0.037072
0.000187 	 -0.047270 	 -0.011487
0.033198 	 0.022548 	 -0.005740
0.038935 	 -0.000375 	 0.023601
0.000872 	 -0.012042 	 0.001194
0.042958 	 0.000936 	 0.037777
0.036192 	 0.016150 	 0.000683
0.003404 	 0.017819 	 0.019494
-0.018135 	 0.027902 	 0.002013
0.008596 	 -0.066309 	 0.038836
-0.046845 	 -0.011312 	 0.019132
-0.025945 	 0.053209 	 -0.002911
-0.007103 	 -0.051488 	 0.017019
-0.051038 	 0.000325 	 0.012055
0.033626 	 -0.003384 	 0.019206
0.019648 	 -0.000687 	 -0.045532
-0.017787 	 -0.025197 	 -0.007372
-0.009729 	 0.019559 	 0.004548
0.008559 	 0.027902 	 0.005680
-0.049427 	 0.054604 	 0.012933
0.064111 	 -0.000779 	 -0.004771
0.050708 	 0.031313 	 -0.006220
0.001831 	 0.046421 	 -0.020318
0.001471 	 -0.017064 	 -0.087733
0.003380 	 0.002375 	 -0.050051
0.003586 	 -0.012913 	 -0.045192
0.049185 	 -0.005010 	 -0.031535
-0.059729 	 -0.008709 	 -0.023979
0.020841 	 -0.040179 	 -0.051210
0.022384 	 0.000022 	 0.020710
-0.011771 	 -0.032960 	 -0.040834
0.002848 	 -0.001070 	 0.017006
-0.039820 	 -0.038981 	 0.010235
0.021384 	 0.011531 	 -0.025335
-0.034247 	 0.011905 	 -0.016015
0.046838 	 0.014672 	 0.036524
-0.008284 	 -0.005243 	 -0.013943
0.047725 	 -0.004163 	 -0.051213
0.034657 	 -0.017194 	 0.015528
-0.022332 	 -0.006508 	 -0.035938
-0.008356 	 -0.003172 	 0.051593
-0.036340 	 0.034946 	 0.039754
-0.013509 	 -0.025245 	 0.004603
-0.064002 	 0.036055 	 0.004759
-0.033261 	 -0.039132 	 0.013848
-0.016655 	 -0.015912 	 0.036730
-0.026739 	 -0.013756 	 0.062102
0.021486 	 0.053183 	 0.010440
-0.026441 	 0.010577 	 0.058341
-0.032437 	 0.020193 	 -0.000586
-0.026752 	 0.017638 	 -0.047605
-0.015753 	 -0.043484 	 0.068596
-0.052718 	 0.008037 	 0.003286
0.015230 	 -0.041507 	 -0.048152
-0.022831 	 0.008943 	 -0.034017
-0.002164 	 0.001209 	 -0.031757
0.021018 	 0.015334 	 -0.038309
0.028175 	 -0.043136 	 -0.016788
0.047860 	 0.000538 	 0.004615
-0.014867 	 -0.046116 	 -0.008344
-0.023687 	 0.004036 	 -0.025046
-0.061273 	 0.047161 	 0.051124
-0.027782 	 0.021848 	 0.007558
-0.003937 	 -0.045320 	 -0.016665
0.031753 	 -0.007555 	 -0.016765
0.050805 	 -0.045099 	 -0.035477
0.017482 	 0.031553 	 -0.015489
-0.033389 	 -0.029348 	 -0.013943
-0.015470 	 0.003943 	 -0.009415
-0.005044 	 0.025380 	 -0.091223
-0.027653 	 -0.056585 	 0.060970
0.020791 	 0.020925 	 0.001934
-0.007428 	 -0.016719 	 -0.020742
-0.068780 	 -0.006873 	 -0.052175
-0.006613 	 0.008306 	 0.011809
0.003021 	 -0.036878 	 0.001607
-0.011780 	 0.012838 	 0.049808
-0.032660 	 -0.047718 	 0.008892
0.001420 	 0.017731 	 -0.074598
-0.050058 	 -0.011896 	 -0.028727
0.014205 	 -0.039789 	 0.018677
0.064064 	 0.007874 	 -0.068666
0.036074 	 0.024642 	 -0.019200
-0.029803 	 0.032882 	 -0.041203
-0.013204 	 0.019484 	 0.021755
0.009442 	 0.057242 	 -0.010720
0.000241 	 0.050618 	 -0.018081
-0.035294 	 -0.028782 	 -0.011829
0.002652 	 -0.040995 	 -0.027696
-0.043982 	 -0.035920 	 -0.000071
0.001323 	 -0.002460 	 0.026178
-0.030716 	 -0.004008 	 -0.029886
-0.017273 	 0.017059 	 0.013950
-0.008683 	 0.001035 	 -0.017779
0.036832 	 -0.020453 	 0.026309
0.004023 	 0.047308 	 -0.009985
0.024660 	 -0.018113 	 0.005601
0.029144 	 -0.049881 	 -0.063305
-0.015203 	 -0.004356 	 -0.022038
-0.035134 	 0.027937 	 0.006062
0.017122 	 0.069208 	 -0.008844
-0.028599 	 -0.037986 	 0.012621
0.024641 	 -0.011382 	 0.045586
0.046394 	 0.038243 	 -0.025663
-0.023120 	 0.001595 	 0.031558
0.029814 	 -0.095324 	 -0.037977
-0.028038 	 -0.023310 	 -0.010112
0.009580 	 -0.004620 	 -0.032243
-0.004257 	 -0.017885 	 0.017890
-0.001036 	 0.010882 	 0.018412
-0.053197 	 -0.014505 	 -0.026151
0.013606 	 -0.001081 	 0.025488
0.018233 	 -0.001702 	 0.004776
-0.021383 	 -0.021453 	 -0.009398
-0.029199 	 0.010916 	 -0.008047
-0.012081 	 -0.023120 	 0.030258
-0.017028 	 0.014372 	 0.003595
0.059978 	 -0.010067 	 0.003368
-0.004710 	 -0.034474 	 -0.007037
0.033077 	 0.006763 	 -0.011430
-0.030599 	 -0.004659 	 0.009472
0.030227 	 0.033590 	 0.007563
-0.026656 	 0.014053 	 0.014132
0.001592 	 0.001386 	 0.028123
-0.032935 	 -0.010280 	 0.025087
-0.013094 	 0.023264 	 0.051006
0.010335 	 -0.008493 	 -0.015052
0.029594 	 -0.022259 	 -0.018518
-0.012779 	 0.069762 	 0.023032
0.036423 	 -0.014845 	 -0.011852
-0.033586 	 0.006019 	 -0.010957
-0.008280 	 0.023027 	 -0.021392
-0.009845 	 -0.029021 	 -0.018912
-0.005007 	 -0.059883 	 0.026552
0.025992 	 0.024873 	 0.012006
0.026146 	 0.030723 	 0.023681
0.013467 	 0.012529 	 -0.023170
0.040845 	 -0.015317 	 0.015085
-0.024628 	 0.015305 	 0.024758
-0.023511 	 0.050375 	 0.024896
-0.020674 	 -0.042839 	 0.022045
0.059659 	 -0.015221 	 0.000636
0.051732 	 0.057380 	 -0.012935
-0.013332 	 0.004478 	 -0.024761
0.008229 	 -0.046954 	 -0.016189
-0.001985 	 -0.006655 	 -0.021508
-0.011241 	 -0.011436 	 0.043097
-0.046005 	 0.004886 	 -0.016684
-0.010244 	 -0.038440 	 0.016727
0.034774 	 0.021477 	 0.023871
-0.026759 	 0.027424 	 -0.031247
-0.019100 	 -0.055773 	 -0.009109
-0.025633 	 -0.039352 	 -0.009088
-0.040827 	 -0.011919 	 -0.016080
0.009639 	 0.061632 	 -0.001195
0.053025 	 -0.012098 	 0.015957
-0.048448 	 -0.026139 	 -0.017289
0.003256 	 0.025779 	 0.057995
0.030989 	 0.016019 	 -0.021979
-0.000822 	 0.009555 	 -0.013841
-0.005607 	 -0.007638 	 0.020792
0.020476 	 -0.024463 	 0.028617
0.000733 	 -0.011743 	 0.024872
-0.047045 	 -0.006982 	 -0.033960
-0.008995 	 0.021179 	 0.016879
-0.011104 	 0.034807 	 -0.003117
0.010243 	 -0.002363 	 0.036813
-0.026916 	 -0.002579 	 -0.032423
0.009594 	 -0.026555 	 -0.013819
0.016898 	 0.048660 	 0.007848
-0.029373 	 0.013501 	 0.005686
0.021509 	 -0.022079 	 0.035166
-0.033618 	 0.057683 	 0.012127
-0.000021 	 0.012612 	 0.035171
-0.047476 	 0.007437 	 -0.006299
-0.013972 	 -0.013125 	 -0.039096
-0.014898 	 -0.030774 	 -0.010366
-0.020396 	 0.009988 	 0.033860
0.039439 	 -0.041911 	 -0.007188
0.039119 	 -0.025597 	 0.003569
-0.002947 	 -0.036938 	 0.001161
0.013997 	 -0.008085 	 0.028011
-0.022441 	 0.007574 	 -0.011540
0.047917 	 0.011281 	 0.035463
0.006277 	 -0.043948 	 -0.070812
-0.010711 	 -0.013071 	 0.023066
-0.003710 	 0.028320 	 0.016148
-0.011879 	 -0.008851 	 0.001311
-0.060033 	 0.006981 	 0.030293
-0.024985 	 0.000962 	 -0.034637
0.008058 	 0.034911 	 -0.031389
-0.012071 	 0.029034 	 0.003847
0.007959 	 -0.013127 	 -0.012239
-0.016979 	 0.007515 	 0.000642
-0.047816 	 0.013967 	 0.002893
-0.022909 	 0.032152 	 -0.041811
0.048378 	 -0.004890 	 -0.018936
0.049706 	 0.028608 	 0.027542
-0.005541 	 -0.026155 	 -0.003170
-0.016643 	 0.003388 	 0.007166
-0.002538 	 -0.004587 	 0.000867
-0.007411 	 -0.003345 	 0.037189
0.004770 	 0.054547 	 0.007843
-0.051610 	 0.044252 	 -0.045280
0.069415 	 -0.013821 	 -0.001399
-0.008501 	 -0.010371 	 0.056583
-0.006150 	 -0.006239 	 0.012090
-0.045446 	 0.018115 	 0.009970
-0.009244 	 0.043512 	 -0.009909
-0.036680 	 0.026614 	 -0.044084
0.011500 	 -0.054717 	 -0.000826
-0.031605 	 -0.006812 	 0.051928
-0.000011 	 -0.016395 	 -0.003360
0.026215 	 0.043223 	 -0.024969
0.006751 	 0.046137 	 -0.023823
-0.020133 	 0.039317 	 -0.019084
-0.003568 	 0.013712 	 0.028081
0.030777 	 0.021079 	 0.031777
-0.025990 	 0.046978 	 -0.024694
0.014267 	 0.004729 	 0.070476
-0.004281 	 -0.026971 	 0.047434
0.013790 	 0.003064 	 0.010925
-0.040312 	 -0.030596 	 -0.081258
-0.023651 	 0.015834 	 0.017898
-0.029684 	 -0.005263 	 0.020633
-0.040414 	 -0.038463 	 -0.038167
-0.009842 	 -0.028718 	 -0.006969
-0.037530 	 0.025635 	 0.030793
0.022916 	 0.004086 	 -0.002058
-0.084124 	 0.036191 	 -0.016057
0.043904 	 0.010633 	 0.000957
0.026740 	 0.005788 	 0.026348
0.022359 	 0.015438 	 0.030142
-0.006537 	 -0.033632 	 -0.054503
0.031225 	 0.019948 	 0.067347
0.049878 	 0.000056 	 0.015522
0.069306 	 0.012383 	 0.004799
-0.015350 	 0.007347 	 0.003142
0.026104 	 0.024668 	 -0.000576
0.031559 	 0.021635 	 0.031143
0.037293 	 -0.008618 	 -0.000965
-0.021239 	 0.012969 	 -0.061326
0.017128 	 0.020358 	 -0.019059
0.018763 	 0.003197 	 -0.028239
0.010596 	 -0.011450 	 0.000546
-0.031707 	 -0.024550 	 0.076749
0.042286 	 0.007619 	 0.027281
0.037913 	 -0.059219 	 -0.006305
-0.020233 	 0.031501 	 -0.000529
0.000109 	 0.071182 	 0.001622
0.029332 	 -0.014265 	 -0.040534
-0.016136 	 0.013005 	 0.028729
0.012684 	 -0.066448 	 0.010002
-0.017608 	 -0.016028 	 0.001387
-0.018697 	 0.014815 	 0.005257
-0.013997 	 -0.056075 	 -0.000828
-0.000195 	 0.024459 	 0.001359
-0.023437 	 0.052126 	 0.015626
-0.019302 	 0.024393 	 -0.000798
0.013012 	 0.055335 	 -0.025428
-0.025236 	 0.033907 	 0.035737
0.016845 	 -0.026705 	 0.021333
-0.030285 	 0.006461 	 -0.014466
0.071752 	 0.045615 	 0.003405
0.025245 	 -0.007049 	 -0.020374
-0.006377 	 0.008508 	 -0.005320
0.008045 	 -0.037818 	 -0.025880
0.018950 	 -0.012352 	 -0.011963
0.007062 	 0.035378 	 -0.005171
-0.018670 	 -0.029102 	 0.005607
0.038462 	 -0.017805 	 -0.003851
-0.052886 	 0.021960 	 0.020345
0.007437 	 -0.014770 	 -0.015326
-0.028506 	 -0.004260 	 0.007439
-0.017067 	 0.005685 	 0.014552
-0.003211 	 0.024125 	 0.025078
-0.034592 	 0.005989 	 0.068094
0.029664 	 -0.011725 	 0.037410
0.001041 	 0.030599 	 -0.021866
0.004257 	 -0.013248 	 0.000807
-0.009947 	 0.013417 	 0.075962
0.023679 	 0.002113 	 0.043621
0.010633 	 -0.015215 	 0.022641
-0.031537 	 -0.002748 	 0.011739
0.025103 	 0.020338 	 -0.032536
-0.020283 	 0.015109 	 0.021952
0.030414 	 0.039673 	 0.047668
0.063349 	 0.063046 	 -0.021484
0.028126 	 -0.000861 	 -0.001752
0.011686 	 -0.006749 	 -0.016773
0.004414 	 -0.002151 	 -0.017716
0.000872 	 0.016236 	 -0.013534
0.004622 	 0.007239 	 0.007824
-0.035913 	 -0.001793 	 0.031286
0.005392 	 -0.067611 	 -0.024044
-0.016309 	 0.048486 	 0.034232
-0.040737 	 0.032714 	 0.018198
0.017204 	 0.021042 	 0.053547
-0.006273 	 0.013331 	 -0.037891
0.036229 	 -0.003583 	 -0.013570
0.007740 	 0.023928 	 0.009355
-0.011302 	 -0.033594 	 -0.019247
0.023871 	 0.040587 	 0.035031
-0.004938 	 0.001452 	 0.041966
0.040077 	 0.002428 	 -0.011805
0.009661 	 -0.031729 	 -0.000770
-0.011295 	 -0.023693 	 -0.003880
0.002449 	 0.076374 	 -0.024090
-0.029827 	 0.033725 	 0.041564
-0.016886 	 0.044264 	 0.041895
0.007530 	 -0.004204 	 -0.035595
-0.004365 	 0.007247 	 0.024814
-0.005244 	 0.059167 	 0.064804
-0.009260 	 0.014055 	 -0.016880
-0.009758 	 -0.041343 	 0.048778
-0.058464 	 -0.059296 	 0.001665
0.009541 	 -0.013482 	 -0.012359
-0.030855 	 0.076626 	 -0.002342
0.011673 	 -0.020433 	 0.049493
-0.034759 	 -0.008041 	 -0.007608
0.039336 	 0.048955 	 0.027481
0.008084 	 -0.005601 	 0.005185
0.043548 	 -0.012994 	 -0.013859
0.004486 	 0.048272 	 -0.013117
0.045873 	 -0.022262 	 -0.002053
-0.023897 	 0.041312 	 -0.019606
-0.006708 	 0.030938 	 0.011378
0.028399 	 -0.040937 	 0.019640
0.016853 	 -0.007680 	 -0.101972
-0.018206 	 -0.035853 	 0.013370
0.073350 	 -0.019186 	 0.014032
0.018054 	 0.036396 	 0.010144
0.012658 	 0.050801 	 0.047728
-0.010477 	 -0.022345 	 -0.012721
0.015680 	 0.002215 	 0.007960
-0.030993 	 0.036490 	 -0.003806
-0.013033 	 0.001779 	 0.051163
-0.052151 	 -0.044500 	 -0.016239
0.034876 	 -0.006015 	 -0.006166
0.016110 	 0.011306 	 -0.064669
-0.017453 	 -0.024492 	 0.044878
-0.017418 	 -0.029504 	 -0.028404
-0.006720 	 0.023392 	 -0.031616
0.026453 	 -0.023140 	 0.013497
0.058147 	 0.034990 	 -0.045046
0.052914 	 0.024703 	 0.037515
-0.062810 	 -0.037474 	 0.031282
0.020767 	 0.014462 	 -0.000327
-0.005408 	 -0.007626 	 0.028341
0.018319 	 -0.063396 	 0.020462
-0.019745 	 0.062393 	 0.058344
0.005637 	 -0.002300 	 -0.013538
0.034372 	 -0.001210 	 0.027073
-0.030124 	 0.034316 	 0.040595
-0.008130 	 -0.012921 	 -0.030451
0.025406 	 0.046008 	 0.056873
-0.066159 	 -0.002996 	 0.018955
-0.003987 	 -0.073849 	 -0.017603
0.008364 	 -0.010472 	 0.047077
0.038150 	 0.070823 	 -0.000331
0.001488 	 -0.014536 	 0.005514
-0.043329 	 -0.021972 	 0.019268
-0.000880 	 0.025670 	 -0.031519
0.017959 	 0.004743 	 0.015226
0.044733 	 0.027529 	 0.027724
0.027356 	 0.011619 	 -0.034471
-0.015521 	 0.028757 	 -0.013022
-0.001844 	 0.080090 	 0.032144
0.058971 	 0.022789 	 -0.030460
0.053100 	 -0.011564 	 -0.012713
0.061098 	 0.013522 	 -0.050014
0.044049 	 0.004997 	 -0.029913
0.009311 	 -0.008346 	 -0.014728
0.013491 	 0.002929 	 0.032918
0.007495 	 -0.028939 	 -0.013623
0.033925 	 -0.004779 	 -0.005023
-0.009028 	 -0.013722 	 0.025048
0.015330 	 -0.006897 	 0.025829
0.003346 	 -0.002271 	 0.024694
-0.023192 	 -0.028712 	 0.063962
0.005891 	 0.042884 	 -0.055194
-0.018692 	 0.006532 	 -0.024820
0.000470 	 0.041764 	 0.004411
-0.039432 	 0.026865 	 -0.004680
-0.002815 	 0.035913 	 -0.023477
0.004838 	 0.019764 	 -0.016828
-0.003662 	 -0.022746 	 -0.000527
-0.008776 	 -0.010533 	 -0.008200
-0.017309 	 -0.007633 	 0.083467
-0.033089 	 -0.000226 	 -0.001038
0.046100 	 0.009644 	 -0.027449
-0.001266 	 -0.037713 	 -0.014258
-0.021406 	 -0.014382 	 0.000472
-0.003737 	 -0.003777 	 0.009428
0.022719 	 -0.034253 	 0.018829
0.013284 	 0.047648 	 0.048214
0.033608 	 -0.032215 	 0.040386
0.005821 	 -0.067186 	 0.027491
0.007992 	 -0.017003 	 -0.003883
0.049177 	 -0.007887 	 -0.002074
0.011114 	 -0.000261 	 -0.009770
-0.024420 	 0.052437 	 0.066962
-0.082509 	 -0.012796 	 0.029439
0.012332 	 0.002091 	 -0.009877
0.028349 	 -0.051151 	 -0.046096
-0.011678 	 0.049334 	 -0.009853
0.016790 	 -0.044377 	 -0.028215
0.017417 	 -0.033169 	 0.019758
0.002585 	 -0.001606 	 -0.027827
0.007661 	 0.006674 	 0.001374
0.020722 	 0.022136 	 0.094116
-0.042176 	 -0.002816 	 0.041573
0.026884 	 -0.012630 	 0.022297
-0.044783 	 0.022210 	 0.024524
-0.022856 	 0.024132 	 -0.030730
-0.032911 	 0.072747 	 -0.005850
-0.003942 	 0.051882 	 -0.024885
0.019405 	 -0.015825 	 0.016725
0.010565 	 0.058822 	 0.022024
-0.026358 	 0.006069 	 0.016520
0.020616 	 0.005410 	 -0.025827
-0.008238 	 0.012502 	 0.013914
-0.027582 	 0.069900 	 -0.025897
-0.027580 	 0.001155 	 0.026658
-0.025817 	 0.003926 	 -0.002953
0.010987 	 -0.006547 	 -0.030298
0.014797 	 0.022015 	 0.028047
0.013828 	 0.012423 	 0.026287
-0.012246 	 -0.001518 	 -0.027515
-0.028905 	 0.011438 	 0.016852
0.130002 	 -0.022246 	 -0.035770
0.060469 	 -0.020022 	 0.040645
0.018292 	 0.038779 	 0.013614
0.009806 	 -0.003887 	 0.030211
0.048684 	 -0.066562 	 0.013540
-0.011800 	 0.016651 	 0.002801
0.034245 	 0.028587 	 0.005458
-0.057955 	 -0.012789 	 -0.020228
0.032695 	 0.011651 	 0.023930
0.037994 	 -0.022270 	 -0.004837
-0.011586 	 0.000242 	 0.006844
0.006406 	 0.095948 	 -0.012539
-0.050374 	 -0.028524 	 0.000765
0.008896 	 -0.032655 	 0.006097
-0.021581 	 0.026407 	 0.007105
0.027028 	 0.048419 	 0.057318
0.082686 	 0.040543 	 0.023451
0.023018 	 0.013254 	 -0.039580
-0.001188 	 0.008769 	 -0.015268
-0.062452 	 0.020985 	 0.041048
0.024121 	 -0.013045 	 -0.025367
0.033873 	 -0.042399 	 0.042081
0.028197 	 -0.033963 	 -0.016222
0.039798 	 -0.005896 	 0.042703
-0.026483 	 -0.013543 	 0.060593
-0.047557 	 -0.002951 	 0.005389
-0.000650 	 -0.014741 	 0.009382
-0.013213 	 0.039812 	 0.013755
0.034951 	 0.019840 	 -0.018283
-0.026299 	 -0.046827 	 0.011098
-0.014648 	 0.024198 	 -0.012882
0.041217 	 0.020175 	 -0.001547
-0.004487 	 -0.044766 	 -0.003945
-0.012708 	 0.018456 	 0.040446
-0.026035 	 -0.026303 	 -0.014715
-0.029209 	 0.032780 	 0.004761
-0.044677 	 0.021914 	 -0.032862
0.033151 	 0.012031 	 0.033025
-0.023044 	 0.007591 	 -0.048503
0.023383 	 0.050972 	 -0.064623
0.005438 	 -0.033232 	 -0.027937
-0.031728 	 -0.023495 	 -0.024034
-0.065689 	 -0.022712 	 0.007467
0.039362 	 0.028628 	 -0.005894
-0.026695 	 -0.007685 	 -0.002038
0.003788 	 -0.011147 	 -0.018234
0.001479 	 -0.034053 	 0.022165
0.017359 	 0.018324 	 0.025731
0.042117 	 0.036703 	 0.046183
-0.051678 	 -0.006923 	 -0.019802
0.004129 	 0.052250 	 0.029978
-0.025550 	 0.023238 	 0.000944
-0.035402 	 0.047269 	 -0.003767
0.027400 	 0.023703 	 0.013930
0.043426 	 -0.033232 	 -0.010151
-0.028335 	 0.011779 	 0.056900
0.016362 	 0.004260 	 0.023281
-0.008902 	 -0.007156 	 0.006162
-0.004224 	 -0.014829 	 0.024894
0.012094 	 0.024338 	 0.002471
0.001044 	 0.006461 	 0.006884
0.060829 	 0.022590 	 0.050360
0.005423 	 0.012962 	 -0.004373
0.017799 	 0.037594 	 -0.043656
-0.029865 	 0.005642 	 -0.032800
0.015005 	 -0.000839 	 0.038369
0.001950 	 0.002771 	 0.037623
-0.018123 	 0.009253 	 -0.025785
0.027490 	 0.008314 	 0.046788
-0.012819 	 -0.032575 	 -0.022614
0.030926 	 0.048744 	 -0.007356
0.017954 	 -0.011054 	 0.001082
-0.007383 	 -0.009757 	 -0.010141
0.007853 	 -0.071922 	 0.041463
0.067358 	 0.050480 	 -0.001689
0.040714 	 0.045780 	 0.026136
0.054695 	 0.016253 	 0.007891
-0.011147 	 -0.019767 	 -0.016947
0.008117 	 -0.031514 	 0.039328
0.041004 	 -0.036564 	 0.024867
0.048818 	 -0.001225 	 0.051480
0.025281 	 -0.006130 	 0.002651
-0.042857 	 -0.042786 	 0.071092
-0.001788 	 -0.036612 	 -0.010539
-0.034514 	 -0.010462 	 -0.019608
-0.010769 	 -0.066374 	 -0.024960
0.018336 	 0.013996 	 0.022182
-0.001373 	 0.000893 	 0.003381
0.042145 	 -0.048892 	 -0.037332
0.056407 	 -0.028579 	 0.022119
0.020453 	 0.051781 	 -0.039131
-0.004213 	 -0.015109 	 -0.006568
-0.011595 	 -0.008163 	 -0.010209
0.025852 	 -0.069561 	 -0.071481
-0.028717 	 -0.026371 	 0.013118
0.071847 	 0.005542 	 -0.031175
-0.008864 	 0.014111 	 0.055576
-0.013049 	 -0.023172 	 0.005209
-0.045954 	 0.019604 	 0.024453
0.019743 	 0.047714 	 -0.023692
-0.049236 	 0.001246 	 -0.001323
-0.016826 	 0.006466 	 -0.007544
-0.019413 	 0.033175 	 0.051166
0.007113 	 0.038133 	 0.011770
0.030294 	 0.001449 	 -0.031272
-0.005089 	 -0.003712 	 -0.003031
0.019755 	 -0.038354 	 0.012515
0.026300 	 -0.016517 	 0.006780
-0.000531 	 0.012959 	 -0.028335
-0.015233 	 0.045053 	 -0.028592
0.033934 	 0.009527 	 0.000533
-0.006978 	 0.019598 	 0.041494
0.008190 	 0.022118 	 0.002691
-0.000316 	 -0.014433 	 0.029565
0.025030 	 -0.031159 	 -0.034480
0.011854 	 -0.028149 	 0.001935
-0.003794 	 0.025304 	 -0.041079
-0.041778 	 0.018448 	 -0.021660
0.007961 	 0.055549 	 -0.011405
0.068210 	 -0.024160 	 -0.000597
-0.010896 	 0.011732 	 0.029203
0.024806 	 0.006665 	 0.054173
0.061354 	 0.008808 	 0.021828
0.013357 	 -0.007880 	 0.018159
0.017030 	 -0.063849 	 -0.024939
-0.000589 	 0.006029 	 0.025544
0.012662 	 0.052333 	 0.030566
-0.065373 	 0.057635 	 0.001118
-0.014265 	 0.037938 	 -0.005932
0.018692 	 -0.068308 	 0.027935
-0.001166 	 0.019484 	 -0.046863
0.035341 	 -0.005484 	 0.000538
0.032615 	 0.025937 	 0.013053
0.043891 	 0.035813 	 -0.012754
-0.011977 	 -0.031526 	 -0.016633
0.020118 	 0.015722 	 0.049013
0.004767 	 0.026510 	 -0.018308
0.001839 	 -0.020941 	 -0.028057
0.073254 	 -0.046225 	 -0.004630
0.049258 	 0.035632 	 -0.021501
0.009440 	 -0.003512 	 0.007455
0.066840 	 -0.011270 	 0.066541
-0.052110 	 0.009288 	 0.053653
-0.000883 	 -0.001268 	 0.013926
0.018260 	 0.022792 	 -0.036572
-0.025244 	 0.025992 	 0.032641
0.009405 	 0.007700 	 0.003345
-0.000308 	 -0.000816 	 0.034330
0.041953 	 -0.022857 	 0.043405
0.017084 	 -0.014054 	 -0.069856
0.030518 	 0.025191 	 -0.007359
0.006707 	 0.032311 	 -0.021723
0.023361 	 0.029457 	 0.033317
0.024838 	 -0.017691 	 0.030862
0.036511 	 0.002208 	 -0.006022
0.000163 	 0.062735 	 -0.012795
0.018274 	 0.026531 	 0.025670
0.037820 	 0.026142 	 0.013673
-0.043249 	 0.019752 	 -0.010583
0.099516 	 -0.015141 	 -0.012956
-0.012134 	 0.017712 	 0.013852
0.023869 	 -0.001393 	 0.012570
0.014860 	 0.014486 	 -0.004509
0.000629 	 0.025425 	 -0.015418
-0.029789 	 -0.009214 	 -0.046406
0.009729 	 -0.039372 	 0.043121
0.000101 	 0.060071 	 0.045863
0.015475 	 -0.047809 	 0.050386
-0.003344 	 -0.033848 	 -0.002845
0.022404 	 0.036818 	 0.013499
-0.019931 	 0.020593 	 -0.012960
-0.039530 	 -0.031067 	 0.073193
0.035573 	 0.029932 	 0.014420
0.033863 	 -0.007474 	 -0.021377
-0.026487 	 -0.004959 	 0.028978
0.025200 	 0.055453 	 -0.019846
0.035697 	 0.030673 	 -0.010998
-0.007253 	 -0.030324 	 0.022105
0.010847 	 0.022837 	 0.052205
0.039481 	 -0.039555 	 0.056200
