0.366216	-0.381786	0.749395	0.398160	
0.366297	-0.381541	0.749423	0.398267	
0.366561	-0.381566	0.749425	0.397998	
0.366242	-0.382084	0.749322	0.397989	
0.366232	-0.382144	0.749179	0.398210	
0.366670	-0.382044	0.749406	0.397475	
0.366922	-0.382073	0.749572	0.396901	
0.366577	-0.382084	0.749421	0.397495	
0.366314	-0.381481	0.749551	0.398069	
0.366324	-0.381676	0.749256	0.398428	
0.365916	-0.381796	0.748973	0.399220	
0.365889	-0.381595	0.749259	0.398899	
0.365862	-0.381662	0.749605	0.398209	
0.365527	-0.381799	0.749196	0.399155	
0.365266	-0.381660	0.749283	0.399363	
0.365786	-0.381449	0.749409	0.398853	
0.366325	-0.381020	0.749851	0.397937	
0.366284	-0.380971	0.749850	0.398023	
0.366244	-0.380894	0.750376	0.397141	
0.366596	-0.380657	0.750605	0.396610	
0.367377	-0.380658	0.750658	0.395784	
0.367583	-0.380109	0.750817	0.395821	
0.367710	-0.379924	0.750802	0.395909	
0.367454	-0.380208	0.750446	0.396548	
0.367349	-0.380116	0.750573	0.396493	
0.367399	-0.379929	0.750855	0.396092	
0.367531	-0.379780	0.750690	0.396426	
0.367239	-0.379741	0.750755	0.396610	
0.367806	-0.379785	0.750948	0.395675	
0.368137	-0.379604	0.751216	0.395032	
0.368001	-0.379576	0.751316	0.394995	
0.368289	-0.379896	0.751231	0.394581	
0.368064	-0.380265	0.751230	0.394437	
0.368403	-0.380104	0.751480	0.393799	
0.368316	-0.380118	0.751269	0.394270	
0.368111	-0.380144	0.751176	0.394613	
0.368196	-0.380008	0.751240	0.394543	
0.367968	-0.379984	0.751368	0.394536	
0.367508	-0.380284	0.751297	0.394809	
0.367508	-0.380272	0.751029	0.395332	
0.367542	-0.379939	0.751274	0.395154	
0.367545	-0.379586	0.751456	0.395145	
0.368067	-0.379221	0.751482	0.394960	
0.368235	-0.379307	0.751414	0.394849	
0.368482	-0.379270	0.751381	0.394717	
0.368512	-0.379132	0.751345	0.394891	
0.368457	-0.379463	0.751009	0.395262	
0.368957	-0.379390	0.750974	0.394933	
0.368962	-0.379639	0.750860	0.394906	
0.369170	-0.379785	0.750648	0.394974	
0.369601	-0.379621	0.750659	0.394707	
0.370003	-0.379627	0.750653	0.394337	
0.370028	-0.379600	0.750735	0.394183	
0.369449	-0.379887	0.750366	0.395151	
0.369703	-0.379676	0.750659	0.394559	
0.369733	-0.379431	0.750803	0.394492	
0.369504	-0.379241	0.750713	0.395060	
0.369692	-0.379256	0.750627	0.395034	
0.369881	-0.379375	0.750689	0.394626	
0.369168	-0.379661	0.750774	0.394856	
0.368538	-0.379908	0.750808	0.395142	
0.368662	-0.379931	0.750916	0.394799	
0.368866	-0.380042	0.750888	0.394554	
0.369140	-0.380066	0.750673	0.394684	
0.369027	-0.380183	0.750719	0.394591	
0.368649	-0.380501	0.750645	0.394777	
0.368521	-0.380342	0.750705	0.394936	
0.368116	-0.380660	0.750835	0.394760	
0.368038	-0.380750	0.750733	0.394940	
0.367849	-0.380745	0.750700	0.395184	
0.367895	-0.380983	0.750777	0.394765	
0.367781	-0.381347	0.750720	0.394626	
0.368283	-0.381367	0.750417	0.394717	
0.368320	-0.381262	0.750507	0.394612	
0.368415	-0.381264	0.750576	0.394391	
0.368324	-0.381106	0.750737	0.394322	
0.368757	-0.380900	0.750849	0.393904	
0.368721	-0.380793	0.751042	0.393672	
0.369050	-0.380990	0.750975	0.393301	
0.369148	-0.380874	0.750902	0.393459	
0.368907	-0.381133	0.750882	0.393474	
0.368591	-0.381237	0.750950	0.393540	
0.368773	-0.381511	0.750724	0.393535	
0.369067	-0.381021	0.750932	0.393337	
0.369756	-0.380760	0.750931	0.392944	
0.369680	-0.380759	0.751106	0.392681	
0.369728	-0.380936	0.750971	0.392723	
0.370093	-0.380902	0.750916	0.392517	
0.370416	-0.380837	0.750694	0.392700	
0.370485	-0.380968	0.750811	0.392285	
0.370312	-0.381021	0.750927	0.392174	
0.370644	-0.380836	0.750935	0.392024	
0.370276	-0.381287	0.750362	0.393030	
0.370280	-0.381334	0.750539	0.392642	
0.369891	-0.381390	0.750358	0.393299	
0.369295	-0.381445	0.750434	0.393662	
0.368975	-0.381551	0.750327	0.394062	
0.369051	-0.381443	0.750270	0.394204	
0.369151	-0.381423	0.750207	0.394249	
0.369114	-0.381530	0.750263	0.394075	
0.369597	-0.381138	0.750056	0.394396	
0.369719	-0.381028	0.750104	0.394296	
0.369598	-0.381119	0.749989	0.394540	
0.369631	-0.381092	0.750122	0.394283	
0.369205	-0.380782	0.750143	0.394940	
0.369311	-0.380539	0.750339	0.394704	
0.369541	-0.380871	0.750067	0.394685	
0.369515	-0.381057	0.749995	0.394666	
0.369806	-0.381212	0.749837	0.394545	
0.369538	-0.381185	0.749930	0.394646	
0.369471	-0.381191	0.749752	0.395040	
0.369454	-0.381193	0.749945	0.394688	
0.369383	-0.381423	0.749869	0.394675	
0.369487	-0.381269	0.750048	0.394387	
0.369398	-0.381219	0.750158	0.394310	
0.368926	-0.381564	0.749812	0.395075	
0.369526	-0.381519	0.749637	0.394889	
0.369618	-0.381331	0.749833	0.394614	
0.369412	-0.381501	0.749886	0.394542	
0.368934	-0.381606	0.749787	0.395074	
0.368933	-0.381758	0.749684	0.395123	
0.369043	-0.381857	0.749861	0.394589	
0.368924	-0.381797	0.749804	0.394867	
0.368710	-0.381798	0.749848	0.394982	
0.369155	-0.381883	0.749730	0.394707	
0.369555	-0.381863	0.749390	0.394998	
0.369607	-0.382083	0.749297	0.394915	
0.369465	-0.382194	0.749226	0.395074	
0.369446	-0.382467	0.749213	0.394853	
0.369619	-0.382378	0.749224	0.394757	
0.369632	-0.382424	0.749217	0.394712	
0.369605	-0.382319	0.749358	0.394573	
0.369500	-0.382375	0.749571	0.394213	
0.369547	-0.382376	0.749643	0.394029	
0.369516	-0.382545	0.749735	0.393719	
0.369564	-0.382544	0.749922	0.393319	
0.369656	-0.382259	0.750031	0.393300	
0.369784	-0.382302	0.749854	0.393477	
0.369880	-0.381972	0.750017	0.393396	
0.369646	-0.382211	0.749983	0.393448	
0.369372	-0.382117	0.750216	0.393353	
0.369182	-0.382231	0.750004	0.393825	
0.369235	-0.382116	0.750191	0.393530	
0.369127	-0.382162	0.750115	0.393733	
0.369024	-0.382138	0.750303	0.393492	
0.369185	-0.381977	0.750292	0.393520	
0.369274	-0.382028	0.750317	0.393340	
0.368997	-0.381935	0.750457	0.393423	
0.369405	-0.381718	0.750530	0.393110	
0.369322	-0.381786	0.750280	0.393599	
0.369173	-0.381760	0.750301	0.393724	
0.369510	-0.381716	0.750299	0.393454	
0.369678	-0.381983	0.749987	0.393631	
0.369555	-0.382111	0.750001	0.393596	
0.369368	-0.381832	0.750070	0.393912	
0.369357	-0.381541	0.750122	0.394106	
0.369543	-0.381383	0.750302	0.393742	
0.369452	-0.381486	0.750311	0.393709	
0.369300	-0.381635	0.750335	0.393662	
0.369468	-0.381500	0.750235	0.393826	
0.369676	-0.381163	0.750544	0.393368	
0.369822	-0.380845	0.750705	0.393232	
0.369738	-0.380947	0.750671	0.393276	
0.369820	-0.381239	0.750528	0.393189	
0.369932	-0.381371	0.750465	0.393076	
0.370058	-0.381461	0.750448	0.392904	
0.370061	-0.381694	0.750136	0.393270	
0.370351	-0.381782	0.750056	0.393063	
0.370347	-0.381591	0.750444	0.392512	
0.370070	-0.381715	0.750292	0.392942	
0.370313	-0.381662	0.750304	0.392742	
0.370470	-0.381775	0.750128	0.392821	
0.370266	-0.381983	0.749982	0.393089	
0.370281	-0.381657	0.750254	0.392873	
0.370262	-0.381452	0.750509	0.392601	
0.370385	-0.381523	0.750409	0.392607	
0.370564	-0.381431	0.750349	0.392643	
0.370513	-0.381477	0.750286	0.392768	
0.370551	-0.381622	0.750242	0.392675	
0.370674	-0.381742	0.750219	0.392485	
0.370707	-0.381613	0.750350	0.392331	
0.370741	-0.381897	0.750278	0.392159	
0.370789	-0.381984	0.750228	0.392125	
0.370863	-0.382046	0.750288	0.391880	
0.370874	-0.381941	0.750382	0.391792	
0.370699	-0.381788	0.750474	0.391930	
0.370918	-0.382047	0.750321	0.391763	
0.370997	-0.382022	0.750379	0.391602	
0.370849	-0.381746	0.750752	0.391294	
0.370793	-0.381617	0.751019	0.390961	
0.370852	-0.381691	0.751095	0.390687	
0.370675	-0.381563	0.751095	0.390980	
0.370421	-0.381790	0.751258	0.390685	
0.370462	-0.381809	0.751138	0.390859	
0.370543	-0.381881	0.750877	0.391214	
0.370581	-0.381902	0.750971	0.390977	
0.370630	-0.381789	0.751056	0.390878	
0.370944	-0.381655	0.750923	0.390967	
0.371093	-0.381484	0.751016	0.390813	
0.371186	-0.381420	0.750993	0.390830	
0.371179	-0.381294	0.751079	0.390795	
0.371103	-0.381050	0.751257	0.390763	
0.370873	-0.380907	0.751409	0.390830	
0.371229	-0.380692	0.751315	0.390882	
0.371287	-0.380771	0.751332	0.390716	
0.371328	-0.380555	0.751582	0.390407	
0.371088	-0.380538	0.751575	0.390667	
0.370883	-0.380775	0.751571	0.390637	
0.370872	-0.380621	0.751492	0.390949	
0.370774	-0.380423	0.751544	0.391135	
0.370753	-0.380624	0.751241	0.391542	
0.370789	-0.380644	0.751243	0.391484	
0.370706	-0.380649	0.751347	0.391358	
0.370535	-0.380786	0.751407	0.391271	
0.370448	-0.380927	0.751319	0.391384	
0.370618	-0.380844	0.751307	0.391327	
0.370136	-0.380865	0.751612	0.391179	
0.370307	-0.381088	0.751445	0.391121	
0.370112	-0.381098	0.751402	0.391377	
0.369975	-0.381080	0.751425	0.391480	
0.369940	-0.381374	0.751246	0.391571	
0.369583	-0.381295	0.751489	0.391518	
0.369488	-0.381441	0.751410	0.391618	
0.369718	-0.381231	0.751560	0.391317	
0.369494	-0.381595	0.751594	0.391109	
0.369455	-0.381687	0.751642	0.390964	
0.369288	-0.381769	0.751740	0.390852	
0.369225	-0.381759	0.751766	0.390872	
0.368976	-0.381911	0.751728	0.391033	
0.369205	-0.381845	0.751662	0.391008	
0.369241	-0.381857	0.751761	0.390770	
0.369297	-0.381832	0.751838	0.390594	
0.369534	-0.381588	0.751722	0.390831	
0.369356	-0.381258	0.751837	0.391101	
0.369426	-0.381163	0.751825	0.391151	
0.369538	-0.381006	0.751963	0.390932	
0.369095	-0.381181	0.752144	0.390831	
0.368790	-0.380997	0.752277	0.391044	
0.368612	-0.380699	0.752500	0.391071	
0.368726	-0.380823	0.752479	0.390883	
0.368878	-0.380709	0.752610	0.390599	
0.369134	-0.380690	0.752384	0.390811	
0.369144	-0.380822	0.752299	0.390837	
0.369172	-0.380840	0.752439	0.390522	
0.369359	-0.380999	0.752229	0.390596	
0.369505	-0.381247	0.751972	0.390711	
0.368955	-0.381604	0.752079	0.390676	
0.369082	-0.381395	0.752099	0.390721	
0.368990	-0.381574	0.751770	0.391267	
0.368927	-0.381146	0.751886	0.391521	
0.368936	-0.380966	0.751960	0.391544	
0.368710	-0.380705	0.752279	0.391399	
0.369113	-0.380697	0.752073	0.391422	
0.369181	-0.380527	0.752312	0.391064	
0.369149	-0.380352	0.752380	0.391134	
0.369228	-0.380066	0.752513	0.391082	
0.369378	-0.380189	0.752473	0.390897	
0.369263	-0.379882	0.752668	0.390929	
0.369295	-0.379876	0.752797	0.390655	
0.369663	-0.379871	0.752540	0.390808	
0.369718	-0.379647	0.752470	0.391108	
0.369906	-0.379589	0.752517	0.390896	
0.370147	-0.379412	0.752432	0.391004	
0.370188	-0.379322	0.752497	0.390926	
0.370120	-0.379457	0.752706	0.390458	
0.369957	-0.379374	0.752886	0.390345	
0.370560	-0.379330	0.752834	0.389917	
0.370525	-0.379408	0.752882	0.389782	
0.370256	-0.379321	0.753033	0.389830	
0.370120	-0.379295	0.753047	0.389957	
0.370045	-0.379406	0.753052	0.389910	
0.370320	-0.379435	0.753033	0.389658	
0.370355	-0.379502	0.753028	0.389570	
0.370118	-0.379590	0.752938	0.389883	
0.370284	-0.380003	0.752667	0.389847	
0.370151	-0.379933	0.752821	0.389743	
0.369870	-0.379991	0.752934	0.389735	
0.369607	-0.380211	0.752893	0.389849	
0.369715	-0.379989	0.752958	0.389837	
0.369633	-0.380141	0.752857	0.389963	
0.369721	-0.380298	0.752768	0.389897	
0.369896	-0.380328	0.752629	0.389970	
0.369905	-0.380102	0.752770	0.389912	
0.370026	-0.380057	0.752604	0.390159	
0.369991	-0.379969	0.752683	0.390127	
0.370281	-0.379843	0.752592	0.390149	
0.370572	-0.380049	0.752302	0.390231	
0.370286	-0.380143	0.752420	0.390185	
0.370501	-0.380398	0.752139	0.390273	
0.370823	-0.380123	0.752036	0.390433	
0.370756	-0.380442	0.751772	0.390695	
0.370894	-0.380346	0.751795	0.390614	
0.370910	-0.380518	0.751698	0.390616	
0.371181	-0.380436	0.751665	0.390503	
0.371013	-0.380481	0.751820	0.390320	
0.370817	-0.380728	0.751845	0.390218	
0.370878	-0.381007	0.751821	0.389934	
0.370610	-0.380690	0.752105	0.389951	
0.370607	-0.380417	0.752188	0.390059	
0.370330	-0.380405	0.752443	0.389843	
0.370328	-0.380143	0.752544	0.389905	
0.370188	-0.380366	0.752552	0.389805	
0.369827	-0.380485	0.752623	0.389895	
0.369736	-0.380421	0.752635	0.390020	
0.369510	-0.380635	0.752699	0.389902	
0.369234	-0.380629	0.753022	0.389545	
0.369158	-0.380113	0.753132	0.389909	
0.369258	-0.379953	0.753198	0.389842	
0.369290	-0.379776	0.753275	0.389835	
0.369265	-0.379882	0.753199	0.389902	
0.369447	-0.379764	0.753176	0.389889	
0.369325	-0.379900	0.753144	0.389935	
0.369428	-0.380027	0.753060	0.389877	
0.369578	-0.380116	0.752946	0.389869	
0.369146	-0.380184	0.752979	0.390147	
0.368726	-0.380282	0.753182	0.390056	
0.368386	-0.380274	0.753376	0.390010	
0.368162	-0.380218	0.753225	0.390568	
0.368101	-0.380213	0.753359	0.390371	
0.367706	-0.380158	0.753527	0.390473	
0.367931	-0.380064	0.753347	0.390699	
0.367649	-0.380191	0.753500	0.390545	
0.367536	-0.380354	0.753553	0.390392	
0.367386	-0.380330	0.753650	0.390369	
0.367579	-0.380387	0.753620	0.390190	
0.367714	-0.380475	0.753535	0.390141	
0.367270	-0.380309	0.753790	0.390228	
0.367039	-0.380490	0.753862	0.390131	
0.366772	-0.380652	0.753932	0.390088	
0.367042	-0.380397	0.753796	0.390346	
0.366830	-0.380571	0.753850	0.390272	
0.366489	-0.380576	0.753871	0.390546	
0.366754	-0.380631	0.753763	0.390452	
0.366824	-0.380733	0.753792	0.390231	
0.366986	-0.381103	0.753660	0.389972	
0.366949	-0.381245	0.753569	0.390044	
0.366834	-0.381281	0.753382	0.390478	
0.367164	-0.381118	0.753501	0.390096	
0.366901	-0.381117	0.753495	0.390357	
0.367045	-0.380653	0.753652	0.390371	
0.367107	-0.380628	0.753647	0.390346	
0.367111	-0.380295	0.753702	0.390562	
0.366927	-0.380137	0.753809	0.390681	
0.367140	-0.379926	0.753938	0.390437	
0.366988	-0.379995	0.753921	0.390546	
0.366641	-0.379789	0.754002	0.390916	
0.366864	-0.379708	0.753937	0.390912	
0.367403	-0.379172	0.753788	0.391213	
0.367526	-0.379147	0.753664	0.391360	
0.367685	-0.378914	0.753776	0.391220	
0.367654	-0.379006	0.753741	0.391229	
0.367572	-0.378926	0.753922	0.391034	
0.367668	-0.378906	0.753959	0.390891	
0.367677	-0.378622	0.754127	0.390835	
0.367526	-0.378717	0.754030	0.391072	
0.367440	-0.378726	0.754147	0.390917	
0.367417	-0.379034	0.753997	0.390931	
0.367327	-0.379144	0.754004	0.390896	
0.367458	-0.378897	0.753816	0.391373	
0.367382	-0.379008	0.753984	0.391014	
0.367261	-0.379295	0.753671	0.391453	
0.367050	-0.379432	0.753456	0.391931	
0.367155	-0.379461	0.753495	0.391730	
0.367075	-0.379221	0.753542	0.391946	
0.366974	-0.379047	0.753739	0.391831	
0.366606	-0.379492	0.753748	0.391726	
0.366330	-0.379306	0.754053	0.391578	
0.366499	-0.379592	0.754019	0.391209	
0.366726	-0.379740	0.754054	0.390785	
0.366243	-0.379940	0.754243	0.390677	
0.366240	-0.379922	0.754294	0.390599	
0.366321	-0.379666	0.754519	0.390337	
0.366010	-0.379861	0.754590	0.390302	
0.366266	-0.379756	0.754487	0.390364	
0.365693	-0.379712	0.754765	0.390407	
0.365595	-0.379936	0.754677	0.390452	
0.365992	-0.379897	0.754602	0.390260	
0.366059	-0.380080	0.754591	0.390042	
0.365781	-0.379654	0.754873	0.390171	
0.366143	-0.379614	0.754785	0.390041	
0.365933	-0.379782	0.754840	0.389967	
0.365779	-0.379590	0.754877	0.390227	
0.365681	-0.379590	0.754909	0.390259	
0.365834	-0.379358	0.755061	0.390046	
0.365940	-0.379077	0.755204	0.389942	
0.365842	-0.379288	0.755030	0.390166	
0.365423	-0.379427	0.755290	0.389921	
0.365473	-0.379154	0.755439	0.389850	
0.365666	-0.379038	0.755541	0.389584	
0.365874	-0.378574	0.755587	0.389752	
0.366107	-0.378235	0.755671	0.389698	
0.366290	-0.378261	0.755571	0.389695	
0.366078	-0.378453	0.755592	0.389668	
0.365982	-0.378598	0.755639	0.389526	
0.366242	-0.378209	0.755768	0.389410	
0.366133	-0.378382	0.755822	0.389238	
0.366009	-0.378465	0.755937	0.389052	
0.366127	-0.378565	0.755878	0.388958	
0.365815	-0.379075	0.755941	0.388631	
0.365756	-0.378661	0.755951	0.389071	
0.365626	-0.378769	0.755886	0.389214	
0.365670	-0.378515	0.755941	0.389314	
0.365333	-0.378536	0.756027	0.389443	
0.365204	-0.378507	0.756002	0.389640	
0.365101	-0.378396	0.756054	0.389744	
0.365088	-0.378401	0.756021	0.389814	
0.365133	-0.378363	0.755965	0.389918	
0.365033	-0.378462	0.756216	0.389428	
0.365067	-0.378406	0.756082	0.389711	
0.365227	-0.378189	0.756073	0.389790	
0.365481	-0.378221	0.755915	0.389827	
0.365398	-0.378445	0.755946	0.389626	
0.365481	-0.378430	0.755931	0.389593	
0.365787	-0.378159	0.756099	0.389242	
0.365546	-0.377822	0.756416	0.389181	
0.365842	-0.377664	0.756470	0.388950	
0.366003	-0.377745	0.756468	0.388725	
0.366202	-0.377794	0.756253	0.388907	
0.366688	-0.377402	0.756413	0.388519	
0.366795	-0.377449	0.756341	0.388513	
0.366492	-0.377604	0.756446	0.388443	
0.366401	-0.378198	0.756381	0.388079	
0.366179	-0.377863	0.756579	0.388228	
0.366543	-0.377748	0.756539	0.388074	
0.366361	-0.377709	0.756655	0.388058	
0.366599	-0.377796	0.756488	0.388075	
0.366828	-0.377688	0.756624	0.387698	
0.366914	-0.377476	0.756469	0.388124	
0.367088	-0.377245	0.756510	0.388105	
0.367100	-0.377345	0.756664	0.387696	
0.366933	-0.377459	0.756627	0.387816	
0.367042	-0.377411	0.756704	0.387609	
0.366643	-0.377530	0.756873	0.387541	
0.366753	-0.377324	0.756870	0.387643	
0.366393	-0.377382	0.756972	0.387727	
0.366296	-0.377277	0.757126	0.387620	
0.366510	-0.377411	0.757151	0.387238	
0.366455	-0.377205	0.757294	0.387211	
0.366521	-0.377501	0.757118	0.387205	
0.366567	-0.377190	0.757160	0.387383	
0.366632	-0.377202	0.757169	0.387292	
0.366361	-0.376771	0.757316	0.387681	
0.366420	-0.377010	0.757208	0.387603	
0.366310	-0.377182	0.757220	0.387514	
0.366222	-0.377009	0.757236	0.387736	
0.366149	-0.376865	0.757399	0.387627	
0.365920	-0.376930	0.757440	0.387699	
0.365939	-0.376981	0.757253	0.387998	
0.365759	-0.377215	0.757198	0.388047	
0.366116	-0.376771	0.757353	0.387838	
0.366437	-0.376665	0.757421	0.387507	
0.366285	-0.376603	0.757593	0.387374	
0.366103	-0.376908	0.757615	0.387206	
0.366523	-0.376688	0.757676	0.386903	
0.366474	-0.376684	0.757655	0.386993	
0.366322	-0.376721	0.757773	0.386873	
0.366403	-0.377001	0.757638	0.386786	
0.366263	-0.376746	0.757968	0.386522	
0.366469	-0.376846	0.757736	0.386682	
0.366444	-0.376817	0.757818	0.386575	
0.366068	-0.376561	0.758218	0.386394	
0.366103	-0.376667	0.758071	0.386546	
0.366400	-0.376740	0.758066	0.386204	
0.366263	-0.376800	0.758118	0.386173	
0.365960	-0.376740	0.758461	0.385845	
0.365866	-0.376170	0.758838	0.385749	
0.365950	-0.375925	0.758733	0.386115	
0.365803	-0.376001	0.758779	0.386091	
0.365582	-0.376237	0.758808	0.386013	
0.365730	-0.376291	0.758838	0.385762	
0.365841	-0.376155	0.758927	0.385614	
0.365991	-0.375823	0.758950	0.385749	
0.366037	-0.375619	0.759095	0.385619	
0.365977	-0.375870	0.759284	0.385060	
0.365981	-0.376105	0.759110	0.385170	
0.366059	-0.376013	0.759110	0.385184	
0.365592	-0.376397	0.759125	0.385223	
0.365498	-0.376378	0.759127	0.385327	
0.365856	-0.376467	0.759051	0.385050	
0.365818	-0.376269	0.759175	0.385036	
0.365737	-0.376044	0.759321	0.385043	
0.365760	-0.376260	0.759269	0.384915	
0.365650	-0.376457	0.759308	0.384749	
0.366104	-0.376537	0.759130	0.384591	
0.365927	-0.376534	0.759039	0.384940	
0.365829	-0.376720	0.758805	0.385314	
0.365774	-0.376611	0.759036	0.385018	
0.365898	-0.376371	0.758959	0.385284	
0.366030	-0.376024	0.758893	0.385629	
0.366188	-0.376022	0.758827	0.385611	
0.366174	-0.375997	0.758761	0.385779	
0.366239	-0.376108	0.758517	0.386087	
0.366229	-0.376206	0.758542	0.385952	
0.366120	-0.376404	0.758497	0.385951	
0.366064	-0.376480	0.758368	0.386183	
0.366327	-0.376510	0.758358	0.385925	
0.366137	-0.376505	0.758510	0.385811	
0.366111	-0.376368	0.758668	0.385659	
0.365930	-0.376552	0.758524	0.385934	
0.365427	-0.376523	0.758652	0.386188	
0.365468	-0.376557	0.758525	0.386365	
0.365137	-0.376570	0.758677	0.386367	
0.365082	-0.376219	0.758946	0.386231	
0.365074	-0.376305	0.759008	0.386034	
0.364771	-0.376540	0.759105	0.385902	
0.364855	-0.376440	0.759146	0.385839	
0.365004	-0.376425	0.759098	0.385806	
0.365082	-0.376612	0.759091	0.385565	
0.365304	-0.376542	0.759077	0.385449	
0.364959	-0.376566	0.759108	0.385690	
0.364967	-0.376324	0.759466	0.385216	
0.365055	-0.376498	0.759359	0.385172	
0.364940	-0.376174	0.759497	0.385326	
0.364967	-0.376373	0.759417	0.385263	
0.364945	-0.376584	0.759523	0.384870	
0.364964	-0.376741	0.759535	0.384675	
0.364958	-0.376543	0.759636	0.384674	
0.364840	-0.376490	0.759780	0.384554	
0.364718	-0.376421	0.759822	0.384653	
0.364514	-0.376082	0.760011	0.384805	
0.364608	-0.375835	0.760061	0.384859	
0.364691	-0.375891	0.760021	0.384805	
0.364996	-0.376005	0.760086	0.384276	
0.364966	-0.375641	0.760362	0.384113	
0.364966	-0.375309	0.760633	0.383903	
0.365149	-0.375155	0.760615	0.383913	
0.365406	-0.374911	0.760514	0.384108	
0.365583	-0.375184	0.760482	0.383734	
0.365892	-0.375438	0.760271	0.383609	
0.365650	-0.375270	0.760453	0.383647	
0.365949	-0.375161	0.760256	0.383857	
0.365857	-0.375780	0.760038	0.383771	
0.366086	-0.375743	0.760003	0.383659	
0.366252	-0.375917	0.759841	0.383650	
0.366578	-0.376108	0.759615	0.383599	
0.366326	-0.376019	0.759825	0.383511	
0.366499	-0.376174	0.759579	0.383682	
0.366855	-0.376342	0.759403	0.383525	
0.367006	-0.376422	0.759523	0.383064	
0.367058	-0.376055	0.759612	0.383199	
0.367193	-0.376091	0.759521	0.383213	
0.367365	-0.376106	0.759403	0.383268	
0.367696	-0.376177	0.759214	0.383256	
0.367640	-0.376165	0.759267	0.383215	
0.367655	-0.375946	0.759332	0.383287	
0.367480	-0.375898	0.759496	0.383177	
0.367625	-0.375909	0.759367	0.383284	
0.367524	-0.375890	0.759423	0.383288	
0.367404	-0.375531	0.759631	0.383343	
0.367205	-0.375485	0.759697	0.383448	
0.366952	-0.375458	0.759779	0.383554	
0.366751	-0.375299	0.760039	0.383385	
0.366606	-0.375280	0.760179	0.383268	
0.366557	-0.375334	0.760254	0.383111	
0.366599	-0.375320	0.760160	0.383272	
0.366672	-0.375413	0.760096	0.383238	
0.366663	-0.375585	0.760157	0.382957	
0.366773	-0.375506	0.760021	0.383197	
0.366727	-0.375364	0.760025	0.383374	
0.366704	-0.375131	0.760042	0.383591	
0.366667	-0.375299	0.759983	0.383578	
0.366593	-0.375206	0.760062	0.383583	
0.366556	-0.375374	0.760060	0.383458	
0.366851	-0.375197	0.760054	0.383361	
0.367077	-0.375189	0.759940	0.383379	
0.367042	-0.374948	0.760090	0.383350	
0.367096	-0.374540	0.760094	0.383689	
0.366830	-0.374242	0.760215	0.383994	
0.367114	-0.373683	0.760353	0.383995	
0.366831	-0.373924	0.760456	0.383827	
0.366448	-0.373955	0.760780	0.383520	
0.366572	-0.373864	0.760893	0.383266	
0.366607	-0.373932	0.760862	0.383228	
0.366947	-0.373858	0.760726	0.383244	
0.366946	-0.374051	0.760775	0.382960	
0.366781	-0.374123	0.760897	0.382804	
0.366385	-0.374250	0.760939	0.382977	
0.366101	-0.374089	0.761057	0.383170	
0.366426	-0.374655	0.760812	0.382794	
